id,host_id,host_since,host_response_time,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,property_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
24829237,11362234,1/16/2014,within an hour,t,16,t,t,Entire residential home,10,2 baths,5,7,$306.00 ,1,365,14,41,71,252,80,15,1,4.7,4.86,4.77,4.89,4.9,4.75,2.35
24933751,90526814,8/17/2016,within an hour,f,35,t,t,Entire condominium (condo),4,1 bath,1,2,$142.00 ,2,1125,22,52,82,124,170,20,2,4.79,4.86,4.82,4.91,4.9,4.78,4.99
24935433,122380652,3/24/2017,within an hour,f,696,t,f,Entire residential home,8,2 baths,3,5,$237.00 ,30,1125,0,6,36,298,12,3,0,3.83,4,3.92,4.33,4.33,3.75,0.32
24969224,37625340,7/5/2015,within an hour,f,5,t,t,Entire residential home,2,1 bath,1,2,$75.00 ,1,1125,0,0,3,41,59,16,1,4.83,4.9,4.83,4.95,4.63,4.71,1.41
25006469,189038196,5/11/2018,within an hour,f,1,t,t,Entire rental unit,5,1 bath,2,2,$71.00 ,1,1125,6,6,10,31,111,20,4,4.72,4.87,4.72,4.86,4.87,4.79,3.32
25131926,323664718,1/2/2020,within an hour,t,34,t,t,Entire residential home,6,2 baths,3,6,$296.00 ,1,60,2,28,55,146,78,19,0,4.94,4.97,4.92,4.99,4.74,4.85,2.31
25158355,27236049,2/4/2015,within an hour,t,1,t,t,Entire residential home,6,2.5 baths,2,3,$216.00 ,2,1125,5,19,49,133,191,48,5,4.93,4.97,4.94,4.98,4.87,4.86,6.62
25168103,186629408,4/27/2018,within an hour,t,3,t,t,Entire rental unit,2,1 bath,,1,$126.00 ,1,180,12,12,15,15,121,25,2,4.89,4.95,4.83,4.94,4.84,4.85,3.31
25224493,22065198,10/2/2014,within an hour,t,2,t,t,Entire residential home,6,2 baths,3,5,$444.00 ,2,120,17,30,53,279,92,26,5,4.98,5,4.93,5,4.75,4.85,2.32
25249466,123255548,3/29/2017,within a few hours,t,1,t,t,Entire residential home,6,1 bath,2,2,$187.00 ,2,1124,12,20,44,108,152,47,4,4.99,4.97,4.98,4.98,4.98,4.89,4.09
25264128,323664718,1/2/2020,within an hour,t,34,t,t,Entire residential home,8,4.5 baths,4,7,$588.00 ,1,60,19,46,76,164,58,15,1,4.84,4.88,4.95,4.95,4.5,4.66,1.54
25278933,90876851,8/19/2016,within an hour,t,8,t,t,Entire rental unit,4,1.5 baths,1,2,$133.00 ,1,29,18,43,61,315,110,36,2,4.7,4.85,4.7,4.77,4.89,4.68,3.59
25279375,90876851,8/19/2016,within an hour,t,8,t,t,Entire rental unit,6,2 baths,3,5,$240.00 ,1,30,8,20,34,234,132,39,4,4.82,4.9,4.82,4.83,4.9,4.71,4.42
25279575,90876851,8/19/2016,within an hour,t,8,t,t,Entire rental unit,8,2 baths,2,4,$181.00 ,1,60,18,36,66,310,83,16,0,4.83,4.94,4.73,4.87,4.94,4.8,3.85
25325087,191271823,5/23/2018,within an hour,t,1,t,f,Entire residential home,6,1.5 baths,3,8,$200.00 ,2,1125,10,35,63,311,33,8,0,4.94,4.97,4.88,5,4.91,4.75,0.79
25335353,90526814,8/17/2016,within an hour,f,35,t,t,Entire condominium (condo),8,2.5 baths,2,3,$268.00 ,2,1125,14,25,42,71,234,63,1,4.77,4.85,4.84,4.82,4.89,4.78,6.8
25350979,46735263,10/16/2015,within an hour,f,6,t,t,Entire guesthouse,4,1.5 baths,2,2,$201.00 ,1,12,15,38,68,326,62,14,3,4.84,4.87,4.74,4.89,4.89,4.79,1.79
25417871,90526814,8/17/2016,within an hour,f,35,t,t,Entire condominium (condo),3,1 bath,1,1,$182.00 ,2,1125,26,56,80,120,171,47,0,4.78,4.88,4.85,4.9,4.9,4.74,10.6
25786137,9154078,9/30/2013,within an hour,t,2,t,t,Entire residential home,6,1 bath,2,4,$167.00 ,3,8,25,25,25,25,112,53,0,4.82,4.89,4.66,4.96,4.92,4.88,3.33
25811236,8118306,8/12/2013,within an hour,t,41,t,t,Entire residential home,2,1 bath,1,2,$149.00 ,100,101,30,60,90,90,39,0,0,4.87,4.85,4.62,5,5,4.69,0.95
25865682,194332748,6/8/2018,within an hour,t,3,t,t,Entire residential home,10,3.5 baths,4,8,$440.00 ,2,365,16,46,76,127,78,7,3,4.91,4.86,4.97,4.97,4.83,4.79,3.57
25865762,194332748,6/8/2018,within an hour,t,3,t,t,Entire residential home,6,2 baths,3,5,$279.00 ,2,365,7,37,67,342,66,10,3,4.89,4.86,4.97,4.89,4.8,4.83,2.7
25871608,194383958,6/8/2018,a few days or more,f,1,t,t,Entire guesthouse,2,1 bath,,1,$75.00 ,30,1125,2,2,3,122,13,0,0,4.92,5,4.67,5,4.75,4.92,0.31
25967388,195181241,6/12/2018,within an hour,t,1,t,t,Entire rental unit,5,1 bath,2,3,$136.00 ,2,1124,17,34,64,143,94,18,1,4.85,4.94,4.91,4.98,4.67,4.83,2.31
25973679,8780757,9/11/2013,within an hour,f,3,t,f,Entire condominium (condo),4,1 bath,1,2,$100.00 ,2,360,13,31,61,136,65,8,1,4.66,4.82,4.78,4.86,4.86,4.69,1.64
26002869,15822451,8/23/2015,within an hour,t,1,t,t,Entire guesthouse,2,1 bath,1,2,$104.00 ,2,1125,11,20,39,40,189,49,5,4.99,5,4.99,5,4.77,4.95,6.73
26062973,6310637,5/9/2013,within an hour,t,1,t,t,Entire residential home,4,2 baths,2,3,$228.00 ,2,1125,5,18,18,18,44,19,3,4.93,4.98,4.98,5,4.98,4.93,1.31
26063893,51811879,12/20/2015,within an hour,t,1,t,t,Entire rental unit,2,1 bath,1,1,$109.00 ,2,14,14,30,60,60,87,14,3,4.95,4.99,5,5,4.8,4.91,2.21
26105461,41403925,8/13/2015,within a day,f,18,t,f,Entire condominium (condo),16,3 baths,6,13,$384.00 ,30,120,0,5,31,293,32,17,0,4.58,4.5,4.1,4.87,4.97,4.57,0.79
26200323,90526814,8/17/2016,within an hour,f,35,t,t,Entire condominium (condo),4,1 bath,1,2,$142.00 ,2,1125,27,52,82,134,173,30,0,4.78,4.83,4.76,4.86,4.9,4.67,6.72
26200690,90526814,8/17/2016,within an hour,f,35,t,t,Entire condominium (condo),4,1 bath,1,2,$142.00 ,2,1125,24,47,77,124,186,34,1,4.76,4.76,4.75,4.87,4.91,4.72,6.07
26201233,90526814,8/17/2016,within an hour,f,35,t,t,Entire condominium (condo),6,2.5 baths,2,2,$268.00 ,1,1125,15,39,68,114,184,50,1,4.7,4.76,4.7,4.86,4.92,4.72,8.92
26212966,90526814,8/17/2016,within an hour,f,35,t,t,Entire serviced apartment,6,1 bath,2,2,$243.00 ,2,1125,23,41,67,83,176,50,3,4.74,4.71,4.9,4.86,4.91,4.74,4.88
26228548,10054001,11/16/2013,within an hour,t,1,t,t,Entire guest suite,4,1 bath,1,1,$96.00 ,1,14,18,35,61,61,125,61,6,4.91,4.94,4.86,4.98,4.94,4.9,98.68
26259903,155264238,10/19/2017,within an hour,f,2,t,t,Entire guest suite,2,2 baths,1,1,$199.00 ,1,90,25,55,85,355,30,13,1,4.7,4.87,4.97,4.67,4.77,4.67,1.21
26384819,198384664,6/27/2018,within an hour,f,2,t,t,Entire residential home,16,3.5 baths,5,7,$442.00 ,2,1125,24,54,81,325,59,5,1,4.88,4.85,4.88,4.92,4.73,4.71,1.51
26427801,198721078,6/28/2018,within an hour,t,2,t,t,Entire residential home,6,1 bath,3,3,$246.00 ,30,1125,30,60,90,365,20,0,0,4.9,4.6,4.95,4.95,4.6,4.75,0.66
26447919,36389554,6/21/2015,within an hour,f,6,t,t,Entire residential home,6,2 baths,2,3,$231.00 ,30,1125,11,24,36,284,139,24,1,4.88,4.94,4.93,4.96,4.88,4.91,3.52
26470296,37614659,7/5/2015,within an hour,t,10,t,t,Entire rental unit,4,1 bath,2,2,$131.00 ,2,1124,14,19,37,236,158,45,5,4.93,4.94,4.96,4.95,4.94,4.87,4.08
26487658,16434587,6/5/2014,within an hour,t,1,t,f,Entire guest suite,4,1 bath,2,2,$103.00 ,1,30,0,0,22,22,76,10,3,4.93,5,4.99,4.99,4.76,4.82,2.26
26523454,66925019,4/12/2016,within an hour,t,19,t,t,Entire residential home,2,1 bath,1,3,$90.00 ,3,90,22,39,48,48,59,11,0,4.75,4.81,4.68,4.98,4.8,4.73,1.61
26560630,83509781,7/13/2016,within a few hours,f,1,t,t,Entire townhouse,6,2 baths,3,3,$274.00 ,3,14,30,60,90,177,18,1,1,4.5,4.56,4.06,4.94,4.67,4.44,0.87
26562365,9288450,10/7/2013,within an hour,f,42,t,t,Entire condominium (condo),6,2.5 baths,2,3,$192.00 ,1,180,8,24,44,81,146,51,3,4.43,4.54,4.7,4.57,4.9,4.52,4.72
26564365,9288450,10/7/2013,within an hour,f,42,t,t,Entire condominium (condo),4,1.5 baths,1,2,$108.00 ,1,90,15,45,69,69,123,42,2,4.47,4.58,4.48,4.59,4.82,4.53,3.8
26571186,66925019,4/12/2016,within an hour,t,19,t,t,Entire residential home,3,1 bath,1,2,$86.00 ,3,180,1,28,31,31,38,13,1,4.79,4.89,4.82,5,4.68,4.66,0.94
26573649,185373117,4/20/2018,within an hour,t,2,t,t,Entire residential home,6,2 baths,3,3,$189.00 ,3,45,18,44,74,161,69,6,1,4.96,5,4.9,5,4.81,4.94,1.89
26584530,90526814,8/17/2016,within an hour,f,35,t,t,Entire condominium (condo),4,1.5 baths,1,2,$182.00 ,2,1125,22,39,69,113,216,47,3,4.65,4.72,4.75,4.87,4.92,4.65,5.94
26588009,90526814,8/17/2016,within an hour,f,35,t,t,Entire condominium (condo),4,1 bath,1,2,$142.00 ,2,1125,20,46,76,134,167,36,2,4.77,4.85,4.81,4.88,4.93,4.78,5.48
26589423,90526814,8/17/2016,within an hour,f,35,t,t,Entire condominium (condo),4,1 bath,1,2,$112.00 ,1,1125,12,42,72,147,147,22,2,4.77,4.84,4.8,4.95,4.87,4.73,3.77
26626870,9288450,10/7/2013,within an hour,f,42,t,t,Entire condominium (condo),4,1.5 baths,1,2,$122.00 ,1,365,16,46,70,107,69,18,1,4.34,4.47,4.44,4.37,4.69,4.49,1.95
26666829,122380652,3/24/2017,within an hour,f,696,t,f,Entire residential home,4,1 bath,3,3,$167.00 ,30,1125,8,29,59,322,5,0,0,4.8,4.8,5,4.2,5,4.2,0.13
26668421,175870552,2/28/2018,within an hour,f,2,t,t,Entire residential home,8,2 baths,3,4,$150.00 ,30,1125,30,60,90,90,39,0,0,4.68,4.89,4.81,4.41,4.54,4.89,1.03
26691249,9154078,9/30/2013,within an hour,t,2,t,t,Entire residential home,6,1 bath,1,3,$84.00 ,3,1125,19,47,47,47,194,59,0,4.9,4.95,4.85,4.93,4.91,4.93,5.63
26753556,90526814,8/17/2016,within an hour,f,35,t,t,Entire condominium (condo),2,1 bath,1,1,$113.00 ,1,1125,10,38,68,141,154,26,3,4.6,4.76,4.79,4.86,4.87,4.65,5.01
26804241,200607797,7/7/2018,within an hour,t,1,t,t,Entire guesthouse,2,1 bath,1,1,$83.00 ,2,14,4,10,10,10,250,41,2,5,5,4.98,5,4.98,4.95,7.69
26896394,71478267,5/11/2016,within an hour,f,2,t,t,Tiny house,2,1 bath,,1,$84.00 ,3,1125,23,53,83,169,10,1,1,4.6,4.9,4.8,4.7,4.6,4.7,0.33
26986928,71478267,5/11/2016,within an hour,f,2,t,t,Entire residential home,6,1 bath,2,3,$125.00 ,3,365,4,25,55,142,53,7,0,4.7,4.79,4.68,4.87,4.55,4.62,1.32
27110610,96825378,9/26/2016,within an hour,f,1,t,t,Entire residential home,6,2 baths,3,4,$166.00 ,3,1125,11,30,50,89,67,19,0,4.38,4.57,4.6,4.31,4.57,4.4,1.78
27169978,72355456,5/16/2016,within an hour,t,1,t,t,Entire residential home,6,1 bath,2,3,$144.00 ,2,29,7,16,46,148,103,26,5,4.98,4.95,5,4.98,4.97,4.95,3.38
27232640,26598201,1/23/2015,within an hour,t,7,t,t,Entire residential home,6,1 bath,3,3,$60.00 ,30,1125,3,33,57,306,37,0,0,4.78,4.89,4.89,4.95,4.89,4.81,1.22
27290138,46027957,10/7/2015,within an hour,t,1,t,t,Entire guesthouse,2,1 bath,,2,$90.00 ,4,1125,0,0,0,0,122,35,1,4.97,4.99,4.98,5,4.96,4.88,3.32
27372002,135408132,6/16/2017,within an hour,t,1,t,t,Entire residential home,6,1 bath,3,3,$145.00 ,3,1125,4,13,43,123,61,7,2,4.85,4.97,4.8,4.95,4.9,4.87,1.7
27373978,171914673,2/6/2018,within a few hours,f,1,t,f,Entire residential home,10,2 baths,3,5,$375.00 ,30,1125,30,60,90,361,10,0,0,4.5,5,4.5,5,4.4,4.3,0.31
27394779,9288450,10/7/2013,within an hour,f,42,t,t,Entire condominium (condo),4,1.5 baths,1,2,$110.00 ,1,365,17,41,65,102,97,28,1,4.48,4.63,4.64,4.69,4.85,4.54,55.96
27402874,12243051,2/14/2014,within an hour,f,123,t,t,Entire rental unit,6,2 baths,3,3,$428.00 ,2,1125,25,55,85,231,92,35,0,4,4.17,4.37,4.27,4.5,4.21,3.57
27459169,127419247,4/24/2017,within an hour,f,2,t,t,Entire residential home,8,2 baths,3,4,$248.00 ,2,28,17,20,21,21,40,3,1,4.6,4.8,4.55,4.83,4.85,4.63,1.24
27506254,8118306,8/12/2013,within an hour,t,41,t,t,Entire condominium (condo),4,2 baths,2,3,$161.00 ,30,99,30,60,90,238,25,0,0,4.64,4.84,4.56,4.96,4.8,4.72,0.68
27555438,156383794,10/26/2017,within an hour,f,6,t,t,Entire residential home,6,2 baths,3,3,$337.00 ,2,1125,0,0,0,38,30,0,0,4.87,4.93,4.9,4.97,4.21,4.9,0.77
27572444,208034462,8/7/2018,within an hour,t,2,t,t,Entire residential home,2,1 bath,1,1,$298.00 ,3,28,15,42,72,162,133,47,0,4.99,4.95,5,5,4.74,4.79,3.45
27573612,90526814,8/17/2016,within an hour,f,35,t,t,Entire condominium (condo),4,1 bath,1,2,$149.00 ,2,1125,0,5,35,125,158,30,0,4.78,4.85,4.84,4.87,4.92,4.77,4.3
27610109,3842889,10/11/2012,within an hour,f,8,t,t,Entire residential home,2,1 bath,1,1,$82.00 ,30,1125,11,28,56,141,25,6,0,4.54,4.75,4.75,4.88,4.5,4.67,0.8
27659675,3842889,10/11/2012,within an hour,f,8,t,t,Entire rental unit,2,1 bath,1,2,$88.00 ,2,1125,7,13,42,107,71,36,1,4.24,4.52,4.55,4.55,4.59,4.45,1.95
27704737,208932132,8/11/2018,within an hour,t,1,t,t,Entire rental unit,2,1 bath,1,1,$91.00 ,3,90,5,10,30,32,81,5,4,4.99,5,4.98,4.96,4.95,4.95,2.5
27765273,209639443,8/15/2018,within an hour,f,3,t,t,Entire residential home,10,3.5 baths,5,6,$729.00 ,3,3,12,30,54,109,35,9,0,4.91,4.86,4.94,4.74,4.89,4.89,1.09
27779648,12243051,2/14/2014,within an hour,f,123,t,t,Entire rental unit,6,2.5 baths,3,3,$361.00 ,2,1125,25,55,85,317,42,8,0,4.52,4.79,4.64,4.83,4.48,4.62,1.15
27807762,108614956,12/26/2016,within an hour,t,2,t,t,Entire residential home,4,2.5 baths,2,3,$192.00 ,4,180,1,13,16,265,115,25,1,4.91,4.96,4.93,4.99,4.87,4.93,3.3
27876183,4045105,11/2/2012,within an hour,t,16,t,t,Entire residential home,4,1 bath,2,2,$112.00 ,2,60,17,42,42,42,88,33,2,4.88,4.95,4.98,4.92,4.68,4.83,3.78
27895398,210721312,8/20/2018,within an hour,t,7,t,t,Entire condominium (condo),10,3 baths,3,6,$513.00 ,1,1125,9,16,31,256,222,78,9,4.85,4.85,4.8,4.92,4.9,4.8,5.83
27921610,11362234,1/16/2014,within an hour,t,16,t,t,Entire residential home,10,3 baths,5,8,$321.00 ,2,365,15,41,71,247,82,10,0,4.87,4.85,4.87,4.94,4.55,4.71,2.28
27956724,10536150,12/9/2013,within an hour,f,1,t,t,Entire residential home,3,1 bath,1,2,$136.00 ,2,1125,0,0,4,94,20,5,2,4.75,4.95,4.8,5,5,4.65,0.74
27986603,51825422,12/20/2015,within an hour,t,4,t,t,Entire residential home,6,2 baths,3,3,$233.00 ,2,1125,18,48,78,340,64,18,1,4.86,4.91,4.97,4.84,4.41,4.81,1.79
28012445,20472809,8/24/2014,within an hour,t,1,t,f,Entire residential home,10,3 baths,4,5,$736.00 ,3,30,14,26,38,210,83,30,4,5,5,4.93,4.99,5,4.9,14.15
28013697,90526814,8/17/2016,within an hour,f,35,t,t,Entire condominium (condo),4,1 bath,1,2,$142.00 ,2,1125,26,51,81,135,197,46,2,4.67,4.74,4.74,4.9,4.92,4.65,7.17
28103616,25129035,12/23/2014,within an hour,t,1,t,f,Entire condominium (condo),2,1 bath,1,1,$116.00 ,3,1125,15,30,53,212,88,32,2,4.92,4.95,4.87,4.99,4.99,4.87,2.93
28107671,146462549,8/17/2017,within an hour,t,1,t,t,Entire condominium (condo),6,2 baths,3,3,$468.00 ,3,1125,13,29,55,282,41,4,1,5,5,4.9,5,5,4.7,1.18
28151615,78437848,6/18/2016,within an hour,f,2,t,t,Entire residential home,10,4 baths,5,11,"$1,157.00 ",1,1125,11,20,43,291,76,22,2,4.79,4.85,4.84,4.79,4.87,4.69,2.2
28183487,9288450,10/7/2013,within an hour,f,42,t,t,Entire condominium (condo),5,1 bath,1,2,$91.00 ,1,1125,18,48,72,72,109,40,1,4.42,4.51,4.4,4.55,4.83,4.43,3.42
28196335,39727368,7/27/2015,within an hour,t,4,t,t,Entire rental unit,4,1 bath,3,3,$195.00 ,2,1125,22,45,75,130,30,4,0,4.7,5,5,4.97,4.97,4.6,0.83
28201416,4798332,1/22/2013,within an hour,f,3,t,f,Entire rental unit,2,1 bath,1,1,$84.00 ,2,6,8,17,35,46,180,59,2,4.72,4.82,4.89,4.93,4.54,4.72,4.99
28279818,213553778,9/4/2018,within an hour,f,3,t,t,Entire residential home,8,2 baths,3,4,$178.00 ,2,1125,24,46,74,74,112,27,1,4.86,4.91,4.88,4.85,4.7,4.91,3.23
28307100,213553778,9/4/2018,within an hour,f,3,t,t,Entire residential home,8,2 baths,3,4,$176.00 ,2,1125,21,42,69,69,40,26,1,4.78,4.98,4.83,4.83,4.48,4.8,4.58
28390523,211842522,8/26/2018,within an hour,t,1,t,t,Entire rental unit,2,1 bath,1,1,$112.00 ,2,90,6,18,46,48,144,49,5,5,4.99,4.98,5,4.97,4.98,4.75
28428258,47109835,10/21/2015,within an hour,t,1,t,t,Entire residential home,4,1 bath,2,4,$122.00 ,2,1125,11,27,56,155,112,32,2,4.95,4.98,4.96,4.99,4.93,4.92,3.74
28463147,214862290,9/11/2018,within an hour,t,2,t,t,Entire residential home,4,1 bath,2,2,$221.00 ,1,60,7,37,67,97,70,38,0,4.96,4.91,4.91,4.94,4.81,4.79,2.52
28484062,215005390,9/12/2018,within an hour,t,3,t,t,Entire rental unit,2,1 bath,1,1,$165.00 ,2,1125,6,19,21,127,64,16,2,4.91,4.94,4.98,4.94,4.97,4.83,18.46
28492297,3842889,10/11/2012,within an hour,f,8,t,t,Entire guest suite,2,1 bath,1,1,$57.00 ,30,1125,16,35,64,144,52,12,1,4.38,4.67,4.44,4.56,4.4,4.63,9.51
28497309,215005390,9/12/2018,within an hour,t,3,t,t,Entire rental unit,2,1 bath,1,1,$142.00 ,2,1125,10,25,52,159,52,16,2,4.88,4.94,4.96,5,4.81,4.87,1.39
28519879,122380652,3/24/2017,within an hour,f,696,t,f,Entire cottage,6,2 baths,3,3,$148.00 ,30,1125,0,0,0,7,16,0,0,4.81,4.81,4.69,4.94,4.31,4.75,0.43
28522476,5186152,2/22/2013,within an hour,t,1,t,f,Entire guesthouse,4,1 bath,1,1,$103.00 ,1,14,2,2,2,2,155,60,5,4.9,4.95,4.87,4.99,4.95,4.85,4.81
28609794,210721312,8/20/2018,within an hour,t,7,t,t,Entire condominium (condo),6,1 bath,1,4,$138.00 ,1,1125,7,16,45,300,141,67,8,4.77,4.81,4.77,4.85,4.94,4.76,6.24
28610896,2216691,4/24/2012,within an hour,t,1,t,t,Entire residential home,6,1 bath,2,3,$134.00 ,2,30,25,52,82,251,83,16,3,4.87,4.96,4.93,4.98,4.78,4.84,2.6
28638506,216109851,9/18/2018,within an hour,f,1,t,f,Entire residential home,6,2.5 baths,3,3,$400.00 ,3,100,22,52,82,233,9,2,0,5,5,5,4.89,5,4.89,0.24
28638621,216085197,9/18/2018,within an hour,t,1,t,t,Entire residential home,4,2 baths,2,2,$79.00 ,2,1125,1,4,24,206,36,20,0,4.94,4.97,4.97,5,4.58,4.92,1.77
28657077,64823547,3/28/2016,within an hour,t,30,t,t,Entire residential home,6,1 bath,3,3,$75.00 ,1,1125,0,0,0,0,99,0,0,4.85,4.95,4.83,4.99,4.91,4.88,2.87
28666815,57524022,2/5/2016,within an hour,t,1,t,t,Entire guest suite,4,1 bath,2,2,$216.00 ,2,1125,14,43,67,212,70,12,1,4.86,4.96,4.97,4.99,4.74,4.86,2.03
28671741,54271478,1/11/2016,within an hour,t,1,t,t,Entire residential home,6,2 baths,3,4,$192.00 ,2,15,8,18,45,96,127,48,3,4.94,4.95,4.97,4.96,4.96,4.92,5.98
28869898,90876851,8/19/2016,within an hour,t,8,t,t,Entire rental unit,8,2 baths,2,4,$181.00 ,1,60,19,43,70,327,85,28,3,4.82,4.94,4.82,4.85,4.96,4.86,3.18
28967599,99380986,10/12/2016,within an hour,f,6,t,t,Entire residential home,6,2 baths,3,2,$119.00 ,1,1124,22,49,79,350,17,4,2,4.12,4.12,4.18,4.18,4.59,4.18,0.75
29051154,323664718,1/2/2020,within an hour,t,34,t,t,Entire residential home,10,3.5 baths,5,10,$630.00 ,1,60,18,35,65,149,95,21,3,4.88,4.86,4.86,4.95,4.55,4.8,2.72
29053538,12243051,2/14/2014,within an hour,f,123,t,t,Entire rental unit,6,2 baths,2,3,$343.00 ,2,1125,30,60,90,236,117,27,2,4.57,4.67,4.71,4.67,4.81,4.6,3.21
29055554,12243051,2/14/2014,within an hour,f,123,t,t,Entire rental unit,6,2 baths,2,3,$263.00 ,2,1125,20,48,78,353,220,126,3,4.52,4.63,4.56,4.64,4.75,4.63,19.53
29100738,37625340,7/5/2015,within an hour,f,5,t,t,Entire rental unit,4,1 bath,2,2,$154.00 ,1,1125,0,13,43,133,43,9,3,4.74,4.81,4.81,4.72,4.56,4.79,1.75
29103482,17790690,7/7/2014,within an hour,t,1,t,t,Entire rental unit,3,1 bath,1,2,$92.00 ,2,30,2,2,21,99,92,23,2,4.96,4.97,4.89,5,4.85,4.93,3.17
29127004,9288450,10/7/2013,within an hour,f,42,t,t,Entire condominium (condo),4,1.5 baths,1,2,$105.00 ,1,365,12,42,68,105,62,23,1,4.24,4.56,4.11,4.61,4.77,4.31,2.33
29132325,51956684,12/21/2015,within an hour,f,5,t,t,Entire rental unit,10,2 baths,3,4,$325.00 ,2,1125,19,41,71,311,67,15,1,4.75,4.86,4.97,4.93,4.66,4.86,2.56
29160337,20899326,9/3/2014,within an hour,t,4,t,t,Entire rental unit,2,1 bath,1,1,$88.00 ,3,1125,13,26,26,26,64,17,1,4.94,4.97,4.97,4.98,4.94,4.91,1.75
29182117,219893660,10/10/2018,within an hour,t,0,t,t,Entire residential home,8,4 baths,4,8,$393.00 ,2,90,17,47,77,262,75,21,0,4.85,4.97,4.89,4.97,4.71,4.73,2.3
29217527,171335032,2/2/2018,within an hour,t,3,t,t,Entire cottage,4,1 bath,1,2,$200.00 ,2,60,13,28,58,159,53,15,0,4.85,4.94,4.85,4.87,4.87,4.81,2.15
29219068,143980452,8/2/2017,within an hour,t,1,t,t,Entire residential home,6,2 baths,3,4,$136.00 ,2,21,8,19,33,105,73,23,3,4.97,4.97,4.79,4.99,4.77,4.92,2.41
29234907,37614659,7/5/2015,within an hour,t,10,t,t,Entire rental unit,8,2 baths,3,3,$499.00 ,3,1125,15,26,43,240,55,9,3,5,4.96,4.98,4.98,5,4.91,1.53
29304668,122380652,3/24/2017,within an hour,f,696,t,f,Entire residential home,9,3 baths,4,5,$255.00 ,30,1125,17,40,67,342,26,1,1,4.88,4.96,4.96,5,5,4.92,0.72
29331852,220964013,10/16/2018,within an hour,t,1,t,t,Entire residential home,6,3 baths,3,3,$249.00 ,7,1125,5,35,55,55,29,3,1,4.86,5,4.83,5,4.92,4.92,1.45
29334506,1519427,12/19/2011,within an hour,f,1,t,t,Entire rental unit,6,2 baths,3,3,$150.00 ,4,1125,12,35,56,104,82,13,1,4.77,4.87,4.95,4.94,4.51,4.78,2.36
29336328,220963373,10/16/2018,within an hour,f,1,t,t,Entire residential home,7,2 baths,2,4,$149.00 ,30,1125,30,60,90,180,20,0,0,4.6,4.85,4.65,4.8,4.2,4.6,0.71
29343787,221073050,10/17/2018,within an hour,f,1,t,t,Entire residential home,7,1 bath,3,4,$175.00 ,2,21,13,38,68,68,43,10,0,4.6,4.88,4.67,4.84,4.86,4.79,1.24
29355411,188236989,5/7/2018,within an hour,t,1,t,f,Entire residential home,6,2 baths,3,3,$212.00 ,2,1125,16,39,64,137,112,34,3,4.99,4.99,4.9,5,4.97,4.94,3.44
29360073,26642486,1/24/2015,within an hour,f,10,t,t,Entire rental unit,2,1 bath,1,1,$90.00 ,2,1125,13,33,63,148,118,38,0,4.54,4.72,4.68,4.73,4.38,4.65,5.06
29364998,96648217,9/25/2016,within an hour,t,1,t,f,Entire guest suite,2,1 bath,1,1,$115.00 ,3,1125,3,7,24,220,151,54,3,4.97,4.98,5,4.9,4.98,4.98,4.84
29424530,167418116,1/12/2018,within an hour,t,5,t,t,Entire townhouse,10,2 baths,4,5,$326.00 ,30,1125,6,14,31,267,57,17,1,4.89,4.89,4.88,4.91,4.95,4.91,1.57
29442098,90526814,8/17/2016,within an hour,f,35,t,t,Entire condominium (condo),2,1 bath,1,1,$142.00 ,2,1125,25,55,85,143,208,41,0,4.72,4.8,4.76,4.87,4.85,4.64,11.86
29463459,90526814,8/17/2016,within an hour,f,35,t,t,Entire condominium (condo),2,1 bath,1,1,$129.00 ,2,1125,15,45,75,154,156,15,1,4.78,4.87,4.85,4.92,4.93,4.78,4.94
29484602,56707602,1/30/2016,within an hour,t,1,t,t,Entire guest suite,2,1 bath,,1,$93.00 ,2,7,6,16,46,46,67,31,4,4.91,4.97,5,4.99,4.91,4.9,2.54
